processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,is_confirmed,latitude,longitude,location_strategy,ground_type
8004086916,2016-02-01,15:56,"USUARIA INFORMA QUE EXISTE UMA ARVORE MEDIO PORTE NA CALCADA EM FRENTE AO N 419, RAIZ EXPOSTA E GALHOS QUEBRADO, INCLINADA CORRENDO RISCO DE QUEDA NA RUA E PODENDO DANIFICAR A FIACAO",PAISSANDU,PAISSANDU,RUA DONA BENVINDA,Arvores em Risco,-1,-8.0617686,-34.8957457,google maps api,URBANO
8011279714,2014-07-15,08:07,"DEMANDANTE INFORMA QUE MORA NA BEIRA DO RIO E QUE SEU BARRACO JÁ FOI CONDENADO PORÉM NAO OBTEVE RETORNO DA EQUIPE E NEM TOMADO NENHUMA PROVIDENCIA,SEGUNDO DEMANDANTE QUANDO CHOVE FICA TOTALMENTE ALAGADO O BARRACO.",Não informado,ALTO DO MIRAMAR,"Rua Maria Cristina Tasso de Souza, 245 B",Imoveis Alagados,-1,-8.0130542,-34.8837523,google maps api,LVd4
8013935516,2016-03-31,10:17,"USUARIA INFORMA QUE HOUVE UMA INVASAO DO SEU TERRENO POR PESSOAS, E JA ESTAO FAZENDO CASAS PARA MORAR ( INTERDITADO PELA DEFESA CIVIL)",PARNAMIRIM,PARNAMIRIM,RUA FLOR DE SANTANA N 408,Invasao de Terreno de Auxilio Moradia,-1,-8.032928499999999,-34.9155345,google maps api,URBANO
8008913716,2016-03-03,16:07,CAIU UMA ÁRVORE INCLUSIVE FERIU UMA PESSOA E AMEAÇA OUTRA RESIDÊNCIA.,PARNAMIRIM,PARNAMIRIM,RUA 	PADRE ROMA N 541,Arvores em Risco,-1,-8.032888699999999,-34.907987,google maps api,URBANO
8074310317,2017-08-15,15:52,USUÁRIO SOLICITA VISTORIA PARA ÁRVORE(MP) OFERECE RISCO DE QUEDA PARA OS MORADORES POIS PODE DERRUBAR O MURO DA VIZINHANÇA. EXISTEM FIOS DE ALTA TENSÃO E A ÁRVORE ESTÁ INCLINADA.  USUÁRIO CIENTE QUE A VISTORIA SERÁ REALIZADA A NÍVEL DE ORIENTAÇÃO. PRÉDIOS DE 7 ANDARES.A ÁRVORE FICA NO GRAMADO DO PRÉDIO.,PARNAMIRIM,PARNAMIRIM,AV 17 DE AGOSTO 09    EDIFÍCIO  SLAVUS,Arvores em Risco,-1,-8.0335451,-34.9102575,google maps api,URBANO
8097588817,2017-10-23,16:07,"USUÁRIA SOLICITA VISTORIA PARA ÁRVORE(MP)QUE FICA NA CALÇADA AO LADO DE UM BERÇÁRIO E,INFORMA QUE ESTÁ OCA E OFERECE RISCO DE QUEDA.PARTE DOS GALHOS QUE SÃO GRANDES E GROSSOS ESTÃO VOLTADOS PARA O BERÇÁRIO,AS RAÍZES ESTÃO ALTAS E APARENTES CAUSANDO QUEDA EM ALGUMAS PESSOAS IDOSAS E CRIANÇAS.HÁ MUITA CRIANÇA NO LOCAL E RISCO.",PARNAMIRIM,PARNAMIRIM,RUA VIRGÍNIA LORETO 108,Arvores em Risco,-1,-8.035313,-34.9108562,google maps api,URBANO
8019361519,2019-02-17,07:32,USUÁRIO INFORMA QUE UMA ÁRVORE CAIU E ATINGIU SUA RESIDÊNCIA E O UM MURO QUE POR SUA VEZ ATINGIU OS CILINDROS DE UMA CLINICA DE OXIGÊNIO AO LADO DE SUA RESIDÊNCIA.A ÁRVORE TAMBÉM DERRUBOU O POSTE DE ILUMINAÇÃO PÚBLICA,PARNAMIRIM,PARNAMIRIM,"RUA MARIO LAFAIETE, 47",Arvores em Risco,-1,-8.0320986,-34.91481479999999,google maps api,URBANO
8081051622,2022-07-19,10:07,USUARIO INFORMA QUE SAO PÉDE COCO E JACA QUE ESTAP COM RISCO . PEDE URGENCIA DA EQUIPE VERIFICAR,PASSARINHO,ALTO DA BICA,RUA ALTO DA BICA N 128,Arvores em Risco,-1,-7.984316199999999,-34.9283852,google maps api,LVd4
8003594016,2016-01-29,16:27,USUÁRIO INFORMA QUE A ÁRVORE CAIU E SOICITA URGÊNCIA,PARNAMIRIM,PARNAMIRIM,RUA DEZESSETE DE AGOSTO,Arvores em Risco,-1,-8.0336778,-34.9108201,google maps api,URBANO
8013769816,2016-03-30,14:42,USUARIA INFORMA QUE UMA VIZINHA INVADIU UM TERRENO DO ALCILIO MORADIA E A MESMA QUER A VISTORIA NO LOCAL CITADO. PÓS AMESMA INFORMA QUE FAZ ANOS QUE ELA RECEBE ALCILIO DESSE LOCAL QUE FOI DESAPROPIADO E A VIZINHA VOLTOU PRA MORAR LA A MESMA DESEJA SABER SE PODER FICAR NO LOCAL QUE FOI ISOLADO PELA DEFESA CIVIL PEDE URGENCIA NA VISTORIA.,PARNAMIRIM,PARNAMIRIM,RUA AVENIDA FLOR DE SANTANA N 408,Invasao de Terreno de Auxilio Moradia,-1,-8.032928499999999,-34.9155345,google maps api,URBANO
8074841522,2022-07-01,12:37,USUÁRIA INFORMA QUE RESIDENCIA ALAGOU E SOLICITA VISTORIA NO LOCAL POIS MORA NA BEIRA DO RIO.,PASSARINHO,PASSARINHO ALTO,RUA CONCRIS N 260,Alagamentos,-1,-7.9802613,-34.9191099,google maps api,LVd4
8074729022,2022-07-01,10:45,solicita vistoria na árvore que está na casa da vizinha.,PASSARINHO,CGO. DA BICA,"sub do japonês, 55",Arvores em Risco,-1,-7.9795661,-34.9181994,google maps api,LVd4
8068491622,2022-06-16,08:11,PROX ANTIGO BAR DE SILVA E CRECHE VALE DO SENHOR.,PASSARINHO,PASSARINHO ALTO,ANA CINTIA PEREIRA DE ANDRADE,Arvores em Risco,-1,-7.979957099999999,-34.9151219,google maps api,LVd4
8012168215,2015-04-24,14:56,"DENUNCIANTE INFORMA QUE DOIS TERRENOS INTERDITADOS PELA DEFESA CIVIL, ESTÃO SENDO INVADIDOS E SENDO CONSTRUIDO IMOVEIS.",NOVA DESCOBERTA,CGO. DO JOAQUIM,RUA SUB DO SARGENTO,Invasao de Terreno de Auxilio Moradia,-1,-7.9993425,-34.9328143,google maps api,LVd4
8006971115,2015-03-09,08:29,"CASA MUITO PROX  DE UMA BARRIERA  E UM ABACATEIRO PRESTES A CAIR EM CIMA  DA RESIDENCIA, FAVOR FAZER VISTORIA NO LOCAL COM URGENCIA",NOVA DESCOBERTA,ALTO DO REFUGIO,"RUA SANTA BRIGIDA, 215",Arvores em Risco,-1,-7.994382399999999,-34.9301106,google maps api,LVd4
8003315615,2015-02-06,11:37,"USUÁRIO INFORMA QUE A PREFEITURA CONDENOU UM TERRENO E DEMOLIU A CASA, A QUAL O DONO DO BAR DO PIÃO INVADIU O TERRENO DE AUXILIO MORADIA PARA CONSTRUIR CASAS PARA ALUGAR. URGENTE.",NOVA DESCOBERTA,ALTO DR. CAETES,RUA ALTO DR CAETÉS (BAR DE PIÃO),Invasao de Terreno de Auxilio Moradia,-1,-8.0031879,-34.9294482,google maps api,LVd4
8021442814,2014-12-07,13:15,"MORADORA INFORMA QUE CANALETA QUE PASSA NA ESCADARIA DE ONDE MORA, ESTÁ DESTRUÍDA E POR ISSO A ÁGUA ESTÁ ESCORRENDO PARA SEU IMÓVEL, E INFILTRANDO NAS PAREDES. DIZ QUE SUA CASA JÁ ESTÁ COM RISCO DE QUEDA. POR ISSO PEDE VISTORIA COM URGÊNCIA.",NOVA DESCOBERTA,NOVA DESCOBERTA,RUA 03 SUB DO COMISÁRIO N. 53,Transbordamentos de Canais,-1,-7.999621599999999,-34.9281835,google maps api,LVd4
8021988014,2014-12-17,07:48,"USUÁRIO INFORMA QUE MORADORA DA LOCALIDADE ESTA INVADINDO  TERRENO DE AUXILIO MORADIA, A MESMA JA MUROU O TERRENO. URGENTE.",NOVA DESCOBERTA,CGO. DO EUCALIPTO,"SUB AÍLTON CENA, N°180",Invasao de Terreno de Auxilio Moradia,-1,-8.0067458,-34.9283912,google maps api,LVd4
8016948414,2014-10-01,16:12,"MORADOR INFORMA QUE DEVIDO O TRANSBORDAMENTO DE UMA CANALETA QUE PASSA POR CIMA DO SEU MURO DE ARRIMO, ÁGUA ESTÁ CORRENDO POR BAIXO DESSE MURO, E UMIDIFICANDO SUA RESIDENCIA. SUA BASE ESTÁ COMPROMETIDA E AS PAREDES ESTÃO TODAS RACHADAS E ÚMIDAS. PEDE VISTORIA E PROVIDENCIAS COM URGÊNCIA.",NOVA DESCOBERTA,CGO. DO EUCALIPTO,"RUA ANTONIO LIRA, Nº14",Transbordamentos de Canais,-1,-8.0067458,-34.9283912,google maps api,LVd4
8013825914,2014-08-23,22:12,"DENUNCIANTE INFORMA QUE INVASORES ESTÃO ATEANDO FOGO EM UM TERRENO QUE FOI INTERDITADO PELA DEFESA CIVIL, PARA CONSTRUIR CASAS NO LOCAL. PEDE PROVIDENCIAS URGENTE.",NOVA DESCOBERTA,CGO. DO JOAQUIM,"RUA PIRAJUI, S/N",Incendios,-1,-7.9992634,-34.9304405,google maps api,LVd4
8013544014,2014-08-19,14:17,a usuaria informa que o seu terreno desaproriado pela codecir foi invadido e estao querendo construir casas.favor verificar com urgencia.,NOVA DESCOBERTA,CGO. DO JOAQUIM,"rua pirajui,s/n",Invasao de Terreno de Auxilio Moradia,-1,-7.9992634,-34.9304405,google maps api,LVd4
8013923014,2014-08-26,10:22,"USUÁRIA SOLICITA A FICALIZAÇÃO DEVIDO A UMA INVASÃO EM UM TERRENO DE AUXÍLIO MORADIA QUE ESTÁ SENDO INVADINDO POR TERCEIROS, A MESMA INFORMA QUE ESTÃO CAVANDO E CONSTRUINDO TENDAS.",NOVA DESCOBERTA,NOVA DESCOBERTA,"AVENIDA VEREADOR OTACILIO AZEVEDO, S/Nº",Invasao de Terreno de Auxilio Moradia,-1,-7.998552,-34.9244982,google maps api,LVd4
8014214314,2014-08-29,07:23,USUÁRIA INFORMA QUE TERCEIROS INVADIRAM O TERRENO CONDENADO PELA PREFEITURA E ESTÃO CAVANDO. URGENTE.,NOVA DESCOBERTA,CGO. DO JOAQUIM,"RUA PIRAJUI, S/N",Invasao de Terreno de Auxilio Moradia,-1,-7.9992634,-34.9304405,google maps api,LVd4
8012099214,2014-07-28,15:18,"EX MORADORA DO TERRENO, QUE FOI RETIRADA DEVIDO RISO DO TERRENO, E TEVE SEU TERRENO INTERDITADO A DOIS ANOS E RECEBE O AUXILIO MORADIA, INFORMA QUE ESTÃO INVADINDO SEU TERRENO E JA EM FASE DE CONSTRUÇÃO. PEDE VISTORIA COM URGENCIA.",NOVA DESCOBERTA,CGO. DO JOAQUIM,"RUA JUMA, Nº 11",Invasao de Terreno de Auxilio Moradia,-1,-7.999180000000001,-34.9326325,google maps api,LVd4
8011667714,2014-07-21,14:55,USUARIA INF QUE ESTAO INVADINDO UM TERRENO QUE ESTA NO AUXILIO MORADIA,NOVA DESCOBERTA,ALTO JD. PROGRESSO,RUA TRAVESSA DA CARAPETA S/N,Invasao de Terreno de Auxilio Moradia,-1,-8.0638326,-34.9825009,google maps api,PV1
8074398422,2022-06-30,15:15,SOLICITA VISTORIA EM SUA RESIDÊNCIA. DEVIDO A ULTIMA ENCHENTE HOUVE DANOS A SUA CASA REBOCO CAINDO. E PERCA DE ALGUNS BENS.,Não informado,PORTO DA MADEIRA,AV BEBERIBE 3530,Imoveis Alagados,-1,-8.0063665,-34.8889022,google maps api,LVd4
8030166019,2019-03-18,15:32,"USUÁRIA SOLICITA VISTORIA, INFORMA QUE ESTÃO CONSTRUINDO RESIDENCIAS EM ÁREAS JÁ CONDENADAS PELA CODECI. PEDE URGÊNCIA.",Não informado,JD. MONTE VERDE,"RUA 4  TRAVESSA CHAPADA ARARIPE , PRÓXIMO A RESIDENCIA DE N  473",Invasao de Terreno de Auxilio Moradia,-1,-8.120782199999999,-34.9603141,google maps api,PV1
8061532217,2017-07-07,14:39,"USUARIO SOLICITA UMA VISTORIA DE ARVORE QUE OFERECE RISCO, O MESMO DISSE QUE FOI ORIENTADO PELA DEFESA CIVIL A ENTRAR EM CONTATO SOLICITANDO A VISTORIA",Não informado,VASCO DA GAMA,RUA SANTA CLARA,Arvores em Risco,-1,-8.0147169,-34.9210259,google maps api,A2
8014442216,2016-04-04,09:12,"USUÁRIO INFORMA QUE O TERRENO DA SUA MÃE MARIA JOSE MENDONÇA E DA SUA IRMÃ JACINEIDE ESTÁ SENDO INVADIDO, AS MESMAS SÃO CONPEMPLADAS PELO AUXILIO MORADIA.",NOVA DESCOBERTA,CGO. DO JOAQUIM,RUA PIORINI N 336,Invasao de Terreno de Auxilio Moradia,-1,-7.9983166,-34.9327487,google maps api,LVd4
8003662616,2016-01-29,17:15,ARVORE DE GRANDE PORTE COM RISCO DE QUEDA,NOVA DESCOBERTA,ALTO DR. CAETES,"PRIMEIRA SUBIDA DO LEONCIO, 239",Arvores em Risco,-1,-8.0031879,-34.9294482,google maps api,LVd4
8001700816,2016-01-18,09:00,USUARIO INF QUE A BAREREIRA ESTA NECESSITANDO DE LONA POIS ESTA PRESTES A DESLIZAR E INF QUE TAMBEM TEM UMA ARVORE QUE INTENCIFICA O RISCO. O MESMO PEDE URGENCIA.,NOVA DESCOBERTA,ALTO DAS QUEIMADAS,"RUA ALTO DA QUEIMADA, 90",Arvores em Risco,-1,-7.9980426,-34.9310239,google maps api,LVd4
8037625815,2015-12-08,06:04,"USUÁRIO SOLICITA A PODA E ERRADICAÇÃO DAS ÁRVORES DA ENCOSTA, POIS NO LOCAL HOUVE UMA INCÊNDIO CAUSANDO UM DANO MUITO GRANDE AS ÁRVORES.",NOVA DESCOBERTA,CGO. DO INACIO,"SUBIDA DA IRACEMA, N 404",Arvores em Risco,-1,-7.9971886,-34.9303789,google maps api,LVd4
8035092215,2015-11-14,09:21,SOLICITA VISTORIA EM TERRENO QUE JA FOI CONDENADO E AGORA ESTA SENDO INVADIDO.,NOVA DESCOBERTA,CGO. DA JOSELIA,RUA AV JOSELIA. SN,Invasao de Terreno de Auxilio Moradia,-1,-8.0039427,-34.9273326,google maps api,LVd4
8036594115,2015-11-30,07:21,USUÁRIO DENUNCIA INVASÃO DE TERRENO DE AUXILIO  MORADIA.,NOVA DESCOBERTA,CGO. DA AREIA,AV JOSELIA,Invasao de Terreno de Auxilio Moradia,-1,-8.0039427,-34.9273326,google maps api,LVd4
8034945115,2015-11-13,09:19,usuario informa que esta tendo uma invasao no terreno que foi interditado pela defesa civil,NOVA DESCOBERTA,ALTO JD. PROGRESSO,AV   JOSELIA,Invasao de Terreno de Auxilio Moradia,-1,-8.0039427,-34.9273326,google maps api,LVd4
8034569015,2015-11-12,10:11,"usuario relata que esta tendo invasao no local,favor verificar.",NOVA DESCOBERTA,CGO. DA JOSELIA,av joselia,Invasao de Terreno de Auxilio Moradia,-1,-8.0039427,-34.9273326,google maps api,LVd4
8034433015,2015-11-11,12:51,usuario informa que esta tendo uma invasao no terreno que foi interditado pela defesa civil,NOVA DESCOBERTA,CGO. DA AREIA,AV   JOSELIA,Invasao de Terreno de Auxilio Moradia,-1,-8.0039427,-34.9273326,google maps api,LVd4
8031667015,2015-10-16,10:06,ACONTECEU O INCENDIO NO LOCAL AS 08:34 EM UM CONJ DE CASAS,NOVA DESCOBERTA,NOVA DESCOBERTA,CANAA N 22,Incendios,-1,-8.0148466,-34.9238186,google maps api,A2
8028918615,2015-09-17,09:22,USUÁRIA SOLICITA AVALIAÇÃO EM UM VEGETAL QUE FICA DENTRO DO QUINTAL DA CASA DO SEU VIZINHO E FICA ACIMA DO SEU IMOVEL CAUSANDO RISCO POIS ESTA INCLINADO.,NOVA DESCOBERTA,OLHO DAGUA,"RUA MACAUBAL, 02",Arvores em Risco,-1,-8.009959499999999,-34.92520770000001,google maps api,A2
8022560215,2015-07-23,11:23,ARVORES PRÓXIMO AS RESIDENCIAS INFORMADAS COM RISCO DE QUEDA E DANIFICAR OS IMÓVEIS.,NOVA DESCOBERTA,NOVA DESCOBERTA,"RUA SUB DO JAPONÊS, 55 E 100 A",Arvores em Risco,-1,-7.999621599999999,-34.9281835,google maps api,LVd4
8021927015,2015-07-20,11:12,"usuaria deseja a retirada de uma arvore,um pe de canela que esta em risco.",NOVA DESCOBERTA,ALTO DAS QUEIMADAS,rua alto das queimadas nº11,Arvores em Risco,-1,-8.0192104,-34.9264124,google maps api,A2
8021876615,2015-07-19,11:35,usuaria relata que estao tomando posse do terreno que esta condenado.,NOVA DESCOBERTA,ALTO JD. PROGRESSO,rua da carrapeta nº3,Invasao de Terreno de Auxilio Moradia,-1,-8.003166799999999,-34.9245228,google maps api,LVd4
8018321715,2015-06-28,22:19,"USUÁRIO INFORMA QUE TEM UMA PE DE CAJU, QUE ESTA PRESTE A CAIR EM CIMA DE UMA CASA, PEDE URGÊNCIA DE UMA VISTORIA",NOVA DESCOBERTA,CGO. DO BEIJU,RUA FRANCISCO GOMES MACHADO N°5725,Arvores em Risco,-1,-8.008394899999999,-34.9242447,google maps api,A2
8007463617,2017-01-27,09:12,usuario deseja a vistoria pois estao construindo em terreno que ja foi condenado pela defesa civil,NOVA DESCOBERTA,ALTO DO CRUZEIRO,rua jornalista saneiva de vasconcelos,Invasao de Terreno de Auxilio Moradia,-1,-8.0153771,-34.9274081,google maps api,A2
8037879620,2020-04-13,16:16,INVASÃO DE TERRENO DE AUXILIO MORADIA,VASCO DA GAMA,VISGUEIRO,RUA PITARANA N 272,Invasao de Terreno de Auxilio Moradia,-1,-8.0939648,-34.9216804,google maps api,HP
8063103316,2016-10-10,15:23,USUÁRIO SOLICITA A VISTORIA EM ARVORE COM RISCO DE QUEDA,NOVA DESCOBERTA,CGO. DO BOLEIRO,"RUA CORREGO DO BOLEIRO N, 50",Arvores em Risco,-1,-8.0012471,-34.9315408,google maps api,LVd4
8066325716,2016-10-27,08:22,usuaria relata que estao invadindo um terreno que ja foi desocupado pela prefeitura,NOVA DESCOBERTA,ALTO SANTA LUZIA,rua alto santa luzia n 35,Invasao de Terreno de Auxilio Moradia,-1,-8.0041425,-34.9328332,google maps api,LVd4
8048670816,2016-08-05,13:13,usuaria informa que esta tendo invasao neste terreno,NOVA DESCOBERTA,NOVA DESCOBERTA,rua corrego do arcanjo,Invasao de Terreno de Auxilio Moradia,-1,-8.0054877,-34.9251563,google maps api,LVd4
8045429816,2016-07-24,11:05,SOLICITA UMA VISTORIA NA RESIDENCIA DO VIZINHO POIS ESTÁ CONSTRUINDO EM UMA AREA JA INTERDITADA PELA DESEFA CIVIL E SOLICITA URGENCIA,NOVA DESCOBERTA,ALTO JD. PROGRESSO,"RUA NASSIPI RAIDAN, SN",Invasao de Terreno de Auxilio Moradia,-1,-8.0050368,-34.9259822,google maps api,LVd4
8038173116,2016-06-26,12:08,"CONTATO 87621255SR GENI INFORMA QUE TEM UMA ARVORE NA CASA VIZINHA QUE ESTA APRESENTANDO ALTO RISCO DE CAIR EM CIMA DE SUA CASA, A MESMA SOLICITA COM URGÊNCIA UMA VISTORIA DA CODECIR.",NOVA DESCOBERTA,ALTO JD. PROGRESSO,"RUA DA PITOMBINHA, 116",Arvores em Risco,-1,-8.0024559,-34.9242746,google maps api,LVd4
8021903116,2016-05-04,10:18,"USUÁRIA SOLICITA VISTORIA EM BARRERA E COLOCAÇÃO DE LONA.  , INFORMA QUE TEM UMA ARVORE DE GRANDE PORTE COM RISCO DE QUEDA.",NOVA DESCOBERTA,CGO. DA AREIA,"RUA   IRECE N, 225",Arvores em Risco,-1,-8.000928,-34.9298604,google maps api,LVd4
8029047716,2016-05-25,09:26,USUARIA DESEJA A VISTORIA DE UMA ARVORE QUE ESTA COM  RISCO DE QUEDA,NOVA DESCOBERTA,OLHO DAGUA,RUA DA RAPOSA,Arvores em Risco,-1,-8.0089814,-34.9239892,google maps api,A2
8020995016,2016-04-30,08:01,"SR LEONICE INFORMA QUE ESTÃO INVADINDO SEU TERRENO CONDENADO PELA CODECIR, A MESMA PEDE QUE A CODECIR COMPARECA NO LOCAL.",NOVA DESCOBERTA,ALTO JD. PROGRESSO,"RUA ILCA MACHADO, N 26",Invasao de Terreno de Auxilio Moradia,-1,-8.008458599999999,-34.9240825,google maps api,A2
8017832616,2016-04-16,21:08,USUÁRIA INFORMA QUE UM CANO MESTRE DA COMPESA ESTOUROU E COM AS CHUVAS AS CASAS ESTÃO ALAGANDO MUITO RÁPIDO. A MESMA PEDE UMA VISTORIA COM URGÊNCIA.,NOVA DESCOBERTA,CGO. DO INACIO,"RUA TOTY, N 34",Alagamentos,-1,-7.9971886,-34.9303789,google maps api,LVd4
8017864516,2016-04-16,22:16,"USUÁRIA INFORMA QUE TEM UMA ÁRVORE NO QUINTAL COM UM RISCO DE QUEDA, A MESMA JÁ FEZ O PEDIDO DE VISTORIA. A ENGENHEIRA FOI NO LOCAL DISSE QUE IA FAZER A RETIRADA, MAS NADA FOI REALIZADO.",NOVA DESCOBERTA,CGO. DO LEONCIO,"RUA CORREGO DO LEONCIO, N 239",Arvores em Risco,-1,-8.003064499999999,-34.9266457,google maps api,LVd4
8019706816,2016-04-25,16:09,USUARIO INFORMA QUE NO LOCAL CITADO TEM UM TERRENO INTERDITADO PELA DEFESA CIVIL QUE ESTA TENDO INVESÃO POR UM MORADOR PRESTES A FAZER UMA CONSTRUÇÃO IRREGULAR DE UM TERRENO QUE JA ESTA INTERDITADO PEDE URGENCIA NA VISTORIA.,NOVA DESCOBERTA,CGO. DA AREIA,SUBIDA DO NAZARENO N 125,Invasao de Terreno de Auxilio Moradia,-1,-8.000928,-34.9298604,google maps api,LVd4
8017806516,2016-04-16,19:51,USUÁRIO SOLICITA A VISTORIA EM DUS ÁRVORES COM RISCO,NOVA DESCOBERTA,NOVA DESCOBERTA,3 SUBIDA DO COMISSÁRIO,Arvores em Risco,-1,-7.999621599999999,-34.9281835,google maps api,LVd4
8017735016,2016-04-16,15:46,ALTO DO PROGRESSO // USUARIA INFORMOU QUE SEU IRMÃO ESTÁ INVADINDO O TERRENO QUE JÁ FOI CONDENADO PELA DEFESA CIVIL. A MESMA SOLICITA ANONIMATO.,NOVA DESCOBERTA,NOVA DESCOBERTA,"RUA DA CARRAPETA, 03",Invasao de Terreno de Auxilio Moradia,-1,-8.003166799999999,-34.9245228,google maps api,LVd4
8001975318,2018-01-05,19:37,usuária informa que atras da sua residencia tem um terreno do auxilio moradia e que neste momento esta sendo invadido.,NOVA DESCOBERTA,ALTO DA BRASILEIRA,travessa alto da brasileira,Invasao de Terreno de Auxilio Moradia,-1,-8.0003373,-34.9324833,google maps api,LVd4
8116022017,2017-12-18,14:42,"USUÁRIA SOLICITA A RETIRADA DE UMA A ARVORE NO QUINTAL DA RESIDENCIA ,INFORMA QUE A MESMA ESTÁ INCLINADA  E OFERECENDO RISCO DE CAIR. OBS: A ARVORE PARTIU NO MEIO E UMA PARTE CAIU PARA A RUA E A OUTRA PARTE ESTÁ INCLINADA PARA A RESIDENCIA . PEDE URGÊNCIA.",NOVA DESCOBERTA,CGO. DO JOAQUIM,"RUA CÓRREGO DO JOAQUIM, N 1021",Arvores em Risco,-1,-8.0005204,-34.9357761,google maps api,LVd4
8099360417,2017-10-27,15:03,USUÁRIA INFORMA QUE EXISTE UM COQUEIRO DENTRO DA CASA QUE ESTA CORRENDO RISCO DE CAIR E ESTA CAINDO COCO CONSTANTEMENTE. USUÁRIA SOLICITA URGÊNCIA NO ATENDIMENTO.,NOVA DESCOBERTA,ALTO DO REFUGIO,"RUA TEOLANDIA, N  679",Arvores em Risco,-1,-7.998195699999999,-34.9259407,google maps api,LVd4
8080519817,2017-09-04,09:41,USUÁRIA SOLICITA QUE SEJA FEITO UMA VISTORIA NO TERRENO QUE FICA POR TRÁS DA SUA RESIDENCIA POIS AFIRMA QUE SENHORA LAURA E MARIA JOSÉ INVADIU UM TERRENO CONDENADO PELA DEFESA CIVIL E ESTA CONSTRUINDO UM BANHEIRO COLADO EM SUA PAREDE E COM ISSO A CASA ESTA COM INFILTRAÇÃO E A PAREDE ESTA TOTALMENTE MOLE E FOFA A QUALQUER MOMENTO PODE CAIR FAVOR VERIFICAR COM URGÊNCIA,NOVA DESCOBERTA,ALTO DO CRUZEIRO,RUA FRANCISCO PASSOS N 252,Invasao de Terreno de Auxilio Moradia,-1,-8.0172688,-34.9273385,google maps api,A2
8073307917,2017-08-11,11:35,"arvore  muito alta e já esta escorada na casa ,com rachaduras em parede e arvore com risco de cair",NOVA DESCOBERTA,NOVA DESCOBERTA,AV VEREADOR  OTACILIO AZEVEDO 926,Arvores em Risco,-1,-8.0057429,-34.9142758,google maps api,A2
8059776517,2017-07-04,20:06,"a usuaria informa que no local se encontra um pé de côco com risco cair em cima de sua residencia.favor verificar, a mesma informa que se trata de arvore de grande porte.",NOVA DESCOBERTA,NOVA DESCOBERTA,5TRV   MONSENHOR TEOBALDO ROCHA,Arvores em Risco,-1,-8.0080861,-34.9233136,google maps api,A2
8061824317,2017-07-10,09:02,USUARIO INFORMA QUE A ARVORE ESTA EM RISCO. ARVORE DE GRANDE PORTE E TEM 2 METROS DE ALTURA.,NOVA DESCOBERTA,NOVA DESCOBERTA,AVENIDA TANCREDO NEVES N 95,Arvores em Risco,-1,-7.9951875,-34.9250036,google maps api,LVd4
8061240117,2017-07-07,09:55,USUARIA INFORMA QUE A ARVORE DE GRANDE PORTE COQUEIRO JA ESTA MOSTRANDO A RAIZ POR COMPLETO. E PERIGANDO CAIR SE CAIR ATINGIRA AS CASAS AO REDOR DA RESIDENCIA.,NOVA DESCOBERTA,ALTO DO RESERVATORIO,RUA ALTO DO RESERVATORIO N 583,Arvores em Risco,-1,-7.997706000000001,-34.9336468,google maps api,LVd4
8060034917,2017-07-05,11:46,"USUÁRIA INFORMA QUE UM MURO DESABOU E QUE UM PÉ DE MANGA ESTÁ BALANÇANDO MUITO POR CONTA DAS CHUVAS, A MESMA INFORMA QUE PODA CAUSAR DANOS A LOCALIDADE, FAVOR VERIFICAR COM URGÊNCIA",NOVA DESCOBERTA,ALTO JD. PROGRESSO,RUA DEPUTADO GOMES DE SA,Arvores em Risco,-1,-8.0061216,-34.9271718,google maps api,LVd4
8049426117,2017-06-05,12:34,deseja vistoria de arvore na creche risco de queda em cima de um  muro!,NOVA DESCOBERTA,NOVA DESCOBERTA,rua vereador otacio de azevedo 1581,Arvores em Risco,-1,-8.0018428,-34.9207585,google maps api,LVd4
8047221317,2017-05-31,13:00,"morador esta construindo em terreno desapropriado pela defesa civil, trazendo riscos para as casas do local.",NOVA DESCOBERTA,OLHO DAGUA,"rua nova esperança, 226.",Invasao de Terreno de Auxilio Moradia,-1,-8.0102756,-34.92441,google maps api,A2
8035883617,2017-05-02,12:51,USUÁRIO SOLICITA CORTE DE DUAS ARVORES NESTE LOCAL.,NOVA DESCOBERTA,OLHO DAGUA,RUA NOVA ESPERANÇA 11,Arvores em Risco,-1,-8.010079000000001,-34.9234205,google maps api,A2
8030270617,2017-04-11,12:45,Deseja vistoria em dois pés de aroeira com risco de queda em cima da casa e invasão de terreno interditado *,NOVA DESCOBERTA,CGO. DA AREIA,Rua Felisburgo 38,Arvores em Risco,-1,-8.0030324,-34.9299273,google maps api,LVd4
8030460017,2017-04-11,15:53,USUÁRIO INFORMA SOBRE ARVORE QUE ESTA OFERECENDO RISCO DE CAIR E DANIFICAR TANTO A REDE ELETRICA COMO AS RESIDENCIAS.SOLICITA VISTORIA,NOVA DESCOBERTA,NOVA DESCOBERTA,RUA SEVERINO GOLSALVES,Arvores em Risco,-1,-8.0017821,-34.923385,google maps api,LVd4
