processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,is_confirmed,latitude,longitude,location_strategy,ground_type,ground_amplitude,slope_degree,slope_percentage,danger_level
8042725019,2019-04-12,09:41,"A BARREIRA ESTÁ DESLIZANDO, CAVANDO POR BAIXO, A MESMA INFORMA QUE CAIU BARRO ENCOSTADO NA CASA. NO MOMENTO ESTÁ DESLIZANDO A BARREIRA É DE GRANDE PORTE, A CASA DA MESMA ESTÁ LOCALIZADA ACIMA DA CASA. LOCAL COM CRIANÇAS, PROCURAR POR CONTATOS INFORMADOS ACIMA.SIC : SEGUNDO INFORMAÇÕES COLHIDAS",IBURA,UR 03,"R. DA TELA, S N",Deslizamentos de Barreiras,2,-8.1105568,-34.93699350000001,google maps api,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa
8074515019,2019-06-13,11:44,USUÁRIA SOLICITA VISTORIA POIS INFORMA QUE PARTE DA BARREIRA DESLIZOU E CORRE O RISCO DE TER NOVO DESLIZAMENTO E EXISTEM CASAS EM CIMA E EM BAIXO DA BARREIRA.,DOIS UNIDOS,ALTO DO ROSARIO,"QUARTA TRAVESSA DA RUA CANAVIEIRA, N130",Deslizamentos de Barreiras,2,-8.0014722,-34.9140585,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8074503219,2019-06-13,11:39,"A BARREIRA DESLIZOU, ABALOU TODA A ESTRUTURA DO BANHEIRO, A CASA FICA EM BAIXO DA BARREIRA. ENTRAR EM CONTATO ATRAVÉS DE DADOS ACIMA.",DOIS UNIDOS,DOIS UNIDOS,R. JOÃO CAVALCANTI PETRIBU,Deslizamentos de Barreiras,2,-7.9909727,-34.9164505,google maps api,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa
8052965322,2022-05-25,09:45,SOLICITA VISTORIA BARREIRA DESLIZOU E ATINGIU A CASA DA MORADORA  E ESTA COM RISCO DE ATINGIR OUTRA CASA,DOIS UNIDOS,ALTO DO ROSARIO,RUA CANAVIERA 60,Deslizamentos de Barreiras,2,-8.0012011,-34.9177988,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8056447722,2022-05-29,09:10,USUÁRIO INFORMA QUE TEVE UM DESLIZAMENTO DE MÉDIO PORTE NO LOCAL!USUÁRIO SOLICITA COLOCAÇÃO DE LONA EM BARREIRA DE GRANDE PORTE. NECESSÁRIO REALIZAR LIMPEZA/CAPINAÇÃO.,IBURA,UR 03,RUA ENGENHO BONDADE N.66,Deslizamentos de Barreiras,2,-8.1139032,-34.9469161,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8075534919,2019-06-14,11:32,"USUARIO INFORMA QUE BARREIRA DESLIZOU, PRECISA DE LONA DE UMA VISTORIA POR CONTA DESSAS CHUVAS PODE DESLIZAR NOVAMENTE",DOIS UNIDOS,CGO. DO MORCEGO,RUA   LIMEIRA N 114,Deslizamentos de Barreiras,2,-8.001116999999999,-34.9067207,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8053019016,2016-08-24,14:58,"USUÁRIO SOLICITA DE VISTORIA E LONA EM BARREIRA, ATENDER COM URGÊNCIA.",VARZEA,UR 07,RUA AREIA BRANCA  N. 22 A,Deslizamentos de Barreiras,2,-8.036785,-34.9746402,google maps api,PV1,20 a 100m,10 a 30º,0 a 60%,Baixa
8052934022,2022-05-25,09:25,USUARIA SOLICITA VISTORIA POIS A BARREIRA DESLIZOU E DERRUBOU A CASA,DOIS UNIDOS,DOIS UNIDOS,RUA JOAO CAVALCANTE PETRIBU 151,Deslizamentos de Barreiras,2,-7.9899194,-34.9155653,google maps api,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa
8074262519,2019-06-13,08:52,SRA. SOLICITA A VISTORIA EM UMA BARREIRA QUE MESMO COM LONA O BARRO ESTA DESLIZANDO.,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA SÃO DOMINGOS SAVIO N 386,Deslizamentos de Barreiras,2,-8.0147591,-34.91242750000001,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8011544214,2014-07-18,13:43,USUÁRIA SOLICITA BARREIRA DE GRANDE PORTE OUVE UMA PARTE DE DESLIZAMENTO E A CASA SE ENCONTRA TODA RACHADA E AO DAR UM VENTO DIZ QUE A CASA CHEGA A BALANÇAR E ELA RESIDE COM DUAS CRIANÇAS,GUABIRABA,CGO. JD. PRIMAVERA,RUA ROSAL  N 1048,Deslizamentos de Barreiras,2,-7.9952985,-34.9323471,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8011829714,2014-07-23,14:55,USUARIA SOLICITA UMA CAPINAÇAO NA BARREIRA COM URGENCIA NAO OCORREU DESLIZAMENTOS,GUABIRABA,CGO. DO JENIPAPO,RUA FERNANDINHO N°156,Deslizamentos de Barreiras,2,-8.0042067,-34.9362098,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8075303719,2019-06-14,09:14,"BARREIRA DESLIZOU ONTEM, SEM VITIMAS, NÃO ATINGIU RESIDENCIA, PORÉM ESTÁ PRÓXIMO A RESIDENCIA. SOLICITA QUE COLOQUEM LONA PLÁSTICA, A BARREIRA TAMBÉM PRECISA DE CAPINAÇÃO.",ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,"R. GUSTAVO BARROSO, N185B",Deslizamentos de Barreiras,2,-8.0118172,-34.911855,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8076070619,2019-06-16,11:26,usuario informa que a barreira esta com risco de deslizamento por conta dessa chuvas forte. pede urgencia da lona,DOIS UNIDOS,CGO. DO MORCEGO,RUA   EREMITA N 47,Deslizamentos de Barreiras,2,-8.003294499999999,-34.9055965,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8011837014,2014-07-23,15:41,COLOCAÇAO DE LONA USUARIO INF QUE LONA FOI COLOCADA POREM SE DESPRENDEU O MESMO INF QUE ESTA COM ELA GUARDADA SOLICITA UMA EQUIPE PARA COLOCA/LA NO LOCAL NAO OCORREU DESLIZAMENTO,GUABIRABA,CGO. DO JENIPAPO,RUA TRAJANO DE MORAES N. 144,Deslizamentos de Barreiras,2,-8.0093625,-34.9352255,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8011839214,2014-07-23,15:47,o usuario informa que houve deslizamento na barreira da rua.favor verificar com urgencia.,GUABIRABA,SITIO DOS MACACOS,"rua entrada da bomba,s/n",Deslizamentos de Barreiras,2,-7.953198199999999,-34.9505943,google maps api,LVd1,20 a 100m,10 a 30º,0 a 60%,Baixa
8011505714,2014-07-18,09:47,USUARIA INFORMA QUE ARVORES QUE FICA NA BARREIRA ESTA COM RISCO E INFECTADO COM PRAGAS. PEDE QUE SEJA BREVE. SEM DESLIZAMENTO DE BARREIRA,GUABIRABA,ALTO DO MARRECO,"RUA CGO JOSÉ APRIGIO, 157",Deslizamentos de Barreiras,2,-7.9961731,-34.937155,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8074363619,2019-06-13,10:24,"A BARREIRA DESLIZOU CAINDO BARRO (POUCO BARRO, PORÉM AFIRMA HAVER DESLIZAMENTO), CONTEM LONA PLÁSTICA (SEGUNDO USUÁRIA NÃO ESTÁ RASGADA). A BARREIRA FICA POR TRÁS DE SUA CASA.",DOIS UNIDOS,DOIS UNIDOS,R. ARAGUAIANA N86,Deslizamentos de Barreiras,2,-8.0088314,-34.9215009,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Baixa
8074747919,2019-06-13,13:56,USUÁRIA SOLICITA VISTORIA POIS HOUVE DESLIZAMENTO E O BARRO ENCOSTOU NA PAREDE DA CASA E TEM UM POSTE QUE PODE CAIR A QUALQUER MOMENTO.,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA ALTO JOSÉ BONIFACIO 1166,Deslizamentos de Barreiras,2,-8.0095639,-34.9128524,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8075936019,2019-06-15,08:39,"USUÁRIA SOLICITA VISTORIA POIS A BARREIRA DESLIZOU E O BARRO ENCOSTOU NA CASA DE BAIXO, SOLICITA A COLOCAÇÃO DE LONA, PRECISA DE CAPINAÇÃO, BARREIRA DE GRANDE PORTE",DOIS UNIDOS,ALTO DO ROSARIO,"4  TRAVESSA JOAO CAVALCANTI PETRIBU, 12",Deslizamentos de Barreiras,2,-7.9925368,-34.9191635,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8011317614,2014-07-15,10:25,USUÁRIO PEDE AVALIAÇÃO EM UM VEGETAL QUE FICA DENTRO DA RESIDENCIA COMPROMETENDO O IMÓVEL E COM RISCO TAMBÉM A BARREIRA QUE FICA PRÓXIMO. NÃO ACONTECEU DESLIZAMENTO,GUABIRABA,CGO. MANOEL CARROCEIRO,"2ª SUB DO CGO DO CARROCEIRO,79",Deslizamentos de Barreiras,2,-8.0104111,-34.9196744,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8055796822,2022-05-28,09:36,USUÁRIO INFORMA QUE BARREIRA ESTÃO DESLIZANDO E TEME QUE A BARREIRA QUE FICA POR TRÁS DA IGREJA BIBLICA DA GRAÇA E PEDE A COLOCAÇÃO DA LONA,IBURA,UR 03,"RUA ENGENHO CARAU, SN",Deslizamentos de Barreiras,2,-8.1149529,-34.9466144,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8076044519,2019-06-16,09:39,"usuário solicita de urgência da barreira e precisa de capinação , barreira é muito grande tem uma lona mas esta na metade da barreira , é nao vai aguenta essa forte chuva",ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA   CÓRREGO DO EUCLIDES n,Deslizamentos de Barreiras,2,-8.0131948,-34.9148128,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8011221914,2014-07-14,12:57,SEGUNDO DEMANDANTE BARREIRA DESLIZOU PELO FATO DE ESTAR SEM PROTEÇÃO DE LONA COLOCANDO EM RISCO IMOVEIS E ATÉ MESMO UM CAMINHO QUE PASSA OS MORADORES,GUABIRABA,ALTO JOSE IDALINO,"RUA CASCATA, Nº 47",Deslizamentos de Barreiras,2,-7.994879000000001,-34.9341881,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8011136114,2014-07-13,18:02,USUARIO SOLICITA VISTORIA EM BARREIRA O MESMO PEDE URGENCIA POIS A BARREIRA VEIO A CAIR,GUABIRABA,CGO. MANOEL DAS MENINAS,RUA CORREGO MANOEL DAS MENINAS / 76,Deslizamentos de Barreiras,2,-7.992640199999999,-34.9328145,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8076042219,2019-06-16,09:39,"usuário solicita de urgência da barreira e precisa de capinação , barreira é muito grande tem uma lona mas esta na metade da barreira , é nao vai aguenta essa forte chuva",ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA   CÓRREGO DO EUCLIDES n,Deslizamentos de Barreiras,2,-8.0131948,-34.9148128,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8011128914,2014-07-13,17:17,INFORMA QUE BARREIRA ESTA DESLIZANDO E A LONA ESTA TODA RASGADA. PEDE A VISTORIA E REPOSIÇÃO.,GUABIRABA,ALTO JOSE IDALINO,"RUA GUIDO BONE, Nº 45",Deslizamentos de Barreiras,2,-7.995954800000001,-34.9336841,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8044349721,2021-05-14,20:28,"USUÁRIO INFORMA QUE HOUVE UM DESLIZAMENTO DE BARREIRA A FECHOU A RUA, SOLICITA UMA VISTORIA, INFORMA QUE NÃO ATINGIU NENHUMA CASA E NÃO TEM VITIMAS.",IBURA,IBURA DE BAIXO,AVELINO CHAGAS N35,Deslizamentos de Barreiras,2,-8.1251401,-34.9359382,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Baixa
8074309119,2019-06-13,09:54,"USUÁRIO INFORMA QUE BARREIRA ESTA DESLIZANDO SEM PARAR, EXITE CASAS EM BAIXO E EM CIMA DA BARREIRA, PODENDO ATINGI/LAS.",DOIS UNIDOS,ALTO DO MARACANA,"RUA   ARAGOIANIA, N86",Deslizamentos de Barreiras,2,-8.0054312,-34.9079096,google maps api,URBANO,20 a 100m,10 a 30º,0 a 60%,Media
8052750216,2016-08-23,16:37,USUÁRIA RELATA QUE FOI EFETUADA A VISTÓRIA NO LOCAL HÁ MAIS DE 8 DIAS E AS LONAS NÃO FORAM COLOCADAS.,VARZEA,UR 07,RUA PELOPIDAS AROCHELE GALVÃO 29,Deslizamentos de Barreiras,2,-8.0326894,-34.9764401,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8074833219,2019-06-13,14:46,USUÁRIA INFORMA QUE BARREIRA DESLIZOU EM FRENTE A RESIDENCIA DA MESMA E ESTA SEM SAIR DE CASA.,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA ALTO NOSSO SENHORA DE FATIMA N2570,Deslizamentos de Barreiras,2,-8.0135371,-34.9162182,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8011086414,2014-07-13,12:46,USUARIA SOLICITA COLOCAÇÃO DE LONA A MESMA TAMBEM SOLICITA O CORTE DA ARVORE QUE ESTA ACIMA DA BARREIRA CAUSANDO RISCOS DE QUEDA. POREM NAO HOUVE DESLIZAMENTO DE BARREIRA,GUABIRABA,ALTO JOSE IDALINO,SUBIDA PEDRO BELO,Deslizamentos de Barreiras,2,-7.9956686,-34.9358334,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8075934719,2019-06-15,08:31,INFORMA QUE NA MANHA DE ONTEM A BARREIRA CAIR QUE FICA POR TRÁS DA SUA CASA E AFIRMA QUE PASSOU TODO O DIA TODO DESLIZANDO A MESMA INFORMA QUE SÓ CONSEGUIU CONTATO NA MANHA DE HOJE E PEDI UMA EQUIPE NO LOCAL O MAS BREVE POSSÍVEL POIS HÁ UM PÉ DE PAU NA BARREIRA JÁ TENTARAM TERIA PORÉM NÃO CONSEGUIRAM E HÁ BARRO ENCOSTADO NA RESIDENCIA DO VIZINHO DO LADO E NO ALTO DA BARREIRA NA PARTE QUE NÃO CAIR HA UM MURO DE CONCRETO QUE A QUALQUER MOMENTO PODE CAIR.,DOIS UNIDOS,ALTO DO MARACANA,RUA DIVISÓPOLIS N 224,Deslizamentos de Barreiras,2,-8.0014865,-34.9095548,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8048628116,2016-08-05,11:44,usuaria solicita de urgencia de uma vistoria na barreira,VARZEA,JD. TERESOPOLIS,rua diogo de vasconcelos n 52,Deslizamentos de Barreiras,2,-8.0403899,-34.9639568,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8076239019,2019-06-17,07:01,"USUÁRIO SOLICITA VISTORIA, POIS HOUVE UM DESLIZAMENTO E TEM UM PÉ DE ÁRVORE ALTO COM RISCO DE QUEDA SOBRE A CASA DE BAIXO. PEDE TAMBÉM A COLOCAÇÃO DE LONAS, PRECISA DE CAPINAÇÃO, A CASA FICA EM CIMA. BARREIRA DE MÉDIO PORTE",DOIS UNIDOS,ALTO DO AGAVE,2  Travessa Expedicionário Jesuíno Ventura N 3,Deslizamentos de Barreiras,2,-7.9897278,-34.9174722,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8011082914,2014-07-13,12:43,USUARIA SOLICITA COLOCAÇÃO DE LONA A MESMA TAMBEM SOLICITA O CORTE DA ARVORE QUE ESTA ACIMA DA BARREIRA CAUSANDO RISCOS DE QUEDA. POREM NAO HOUVE DESLIZAMENTO DE BARREIRA,GUABIRABA,ALTO JOSE IDALINO,SUBIDA PEDRO BELO,Deslizamentos de Barreiras,2,-7.9956686,-34.9358334,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8044289816,2016-07-18,17:52,"DESLIZAMENTO DE BARREIRA E CAIU UM MURO DA VIZINHA,TEM CASA PRÓXIMAS E POSTE PERTO MAS A MESMA FALOU COM A CELPE,BARREIRA CONTINUA CEDENDO POIS OS DEJETOS DOS MORADORES SÃO JOGADOS NO RIO",VARZEA,UR 07,1TRAV DESEMBARGADOR RODOLFO AURELIANO 472,Deslizamentos de Barreiras,2,-8.0423391,-34.9591842,google maps api,A2,0 a 40m,0 a 5º,0 a 15%,Baixa
8045659316,2016-07-25,12:59,"USUÁRIO SOLICITA VISTORIA E LONA EM BARREIRA ,POIS A LONA ATUAL ESTÁ RASGADA SOLICITA URGÊNCIA.",VARZEA,UR 07,RUA DR. SOLANO CARNEIRO DA CUNHA N. 271,Deslizamentos de Barreiras,2,-8.034345199999999,-34.9768499,google maps api,PV1,20 a 100m,10 a 30º,0 a 60%,Baixa
8076448919,2019-06-17,09:59,"USUÁRIO SOLICITA VISTORIA, POIS HOUVE UM DESLIZAMENTO E BARRO ESTÁ PRÓXIMO A CASA. E TEM UM PÉ DE COCO COM RISCO DE CAIR E A CASA VIR JUNTO. PRECISA DE LONA, PRECISA DE CAPINAÇÃO",IBURA,UR 10,"RUA ALTO DA PAZ, 16",Deslizamentos de Barreiras,2,-8.122031699999999,-34.9591043,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Baixa
8033639216,2016-06-08,09:41,USUÁRIA SOLICITA VISTORIA EM SUA BARREIRA QUE ESTA DESLIZANDO. URGENTE. A MESMA SOLICITA CAPINAÇÃO E A COLOCAÇÃO DA LONA.,VARZEA,UR 07,"RUA SOLDADO PERICLIS LEAO, N 12.",Deslizamentos de Barreiras,2,-8.0362519,-34.9823327,google maps api,PV1,20 a 100m,10 a 30º,0 a 60%,Media
8032975916,2016-06-06,15:33,USUARIO INFORMA QUE DESEJA UMA RECOLOCAÇÃO DE LONA NA BARREIRA DO LOCAL CITADO PÓS COM AS FORTES CHUVAS A BARREIRA ESTA DESLIZANDO PEDE URGENCIA.,VARZEA,BARREIRAS,RUA CAMINHO DA AREINHA N 13,Deslizamentos de Barreiras,2,-8.0215221,-34.9653635,google maps api,LVd2,0 a 40m,0 a 5º,0 a 15%,Media
8055794522,2022-05-28,09:33,INFORMA QUE HOUVE DESLIZAMENTO HOJE PELA MANHÃ E ATINGIU PARTE DOS IMÓVEIS.,IBURA,UR 03,"RUA DA PAZ, N 30 32 36 E 38",Deslizamentos de Barreiras,2,-7.986768799999999,-34.92102800000001,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8068770617,2017-07-29,12:32,USUÁRIO SOLICITA VISTORIA PARA BARREIRA (GP)QUE ESTÁ A CADA DIA CEDENDO(DEVAGAR) PARTE QUE CEDEU JÁ ESTÁ NA RUA COM BARRO E MATO. ESTÁ OFERECENDO RISCO AOS MORADORES. NECESSITA DE CAPINAÇÃO.,FUNDAO,FUNDAO,RUA AURIFLAMA 109,Deslizamentos de Barreiras,2,-8.0136185,-34.8898893,google maps api,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa
8031756116,2016-06-02,08:11,"USUARIA SOLICITA UMA VISTORIA NA BARREIRA ESTA CEDENDO AOS POUCOS POSSUI RISCO DE DESLIZAMENTO NO LOCAL, SOLICITA REPOSIÇÃO DE LONA PLASTICAS POIS A ANTERIOR ESTA DANIFICADA E SOLICITA URGENCIA",VARZEA,UR 07,"RUA RIO JAMUNDA, 144",Deslizamentos de Barreiras,2,-8.036109999999999,-34.9728603,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8073759319,2019-06-12,10:03,USUARIA SOLICITA DA GEL MANTA,DOIS UNIDOS,ALTO DO MARACANA,RUA   ALTO ARAGUAIA N 72,Deslizamentos de Barreiras,2,-8.0064435,-34.9072041,google maps api,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa
8053181622,2022-05-25,11:34,"INFORMA DESLIZAMENTO DE BARREIRA. NO INVERNO PASSADO, FOI INTERDITADO. E INVADIRAM NOVAMENTE. SOLICITA VISTORIA.",IBURA,JD. MONTE VERDE,"RUA ALTO DA CACHOEIRA, 50  A",Deslizamentos de Barreiras,2,-8.1105568,-34.93699350000001,google maps api,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa
8077434119,2019-06-18,07:58,"A BARREIRA QUE SE ENCONTRA EM FRENTE AO NUMERO 16, JÁ OUVE DESLIZAMENTO DE BARRO EM CIMA DA ESCADARIA, EXISTEM CASAS PRÓXIMAS. CHEGANDO AO LOCAL PODE PROCURAR POR ""GRILO"".",DOIS UNIDOS,ALTO DO AGAVE,"AV CHAGAS FERREIRA, N16",Deslizamentos de Barreiras,2,-8.0023065,-34.9171791,google maps api,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa
8055792222,2022-05-28,09:30,USUÁRIO INFORMA QUE BARREIRA DESABOU E DERRUBOU UMA PAREDE DA RESIDÊNCIA.,IBURA,UR 03,"TRAVESSA DA RUA ENGENHO QUITARA, N30",Deslizamentos de Barreiras,2,-8.0305888,-34.9513591,google maps api,A2,0 a 20m,0 a 5º,0 a 10%,Baixa
8065419219,2019-05-28,10:27,Usuário solicita de urgência de uma vistoria que houve deslizamento resto de barro ocupou na escadaria,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA   GUSTAVO BARROZO n 518,Deslizamentos de Barreiras,2,-8.011779500000001,-34.9117107,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8078160222,2022-07-09,15:50,colocação de lonasusuária solicita a colocação de lona para a barreira e não precisa de capinação.,COHAB,VILA DO MILAGRES,rua são João n  12,Deslizamentos de Barreiras,2,-8.129484,-34.95125549999999,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8071620822,2022-06-23,15:46,"USUARIA INFORMA QUE A BARREIRA TEVE UM DESLIZAMENTO E QUE AFETOU A CASA DELA, NAO CAUSOU DANOS",COHAB,VILA DO MILAGRES,RUA PICO DA NEBLINA N 30,Deslizamentos de Barreiras,2,-8.118179999999999,-34.9578681,google maps api,PV1,20 a 100m,10 a 30º,0 a 60%,Media
8056465917,2017-06-24,13:30,"USUÁRIA INFORMA QUE HOUVE VISITA DE UM FISCAL NO LOCAL, MAS NÃO HOUVE COLOCAÇÃO DE LONA ATÉ O MOMENTO. A MESMA INFORMA QUE NÃO ABRIU PROTOCOLO ANTERIOR. SOLICITA VISTORIA E COLOCAÇÃO DE LONA PARA BARREIRA POIS A QUE ESTÁ NO LOCAL ESTÁ RASGADA E HÁ INFILTRAÇÃO OFERECENDO PERIGO AOS MORADORES.",FUNDAO,FUNDAO,RUA CORONEL URBANO RIBEIRO DE SOUZA 273,Deslizamentos de Barreiras,2,-8.0169667,-34.8873939,google maps api,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa
8048284917,2017-06-02,09:44,USUÁRIA SOLICITA UMA CAPINAÇÃO NA BARREIRA POIS ESTA COM MUITO MATOS E SOLICITA TAMBÉM REPOSIÇÃO DE LONA PLÁSTICA HA ANTERIOR ESTA DANIFICADA E SOLICITA URGÊNCIA POIS TODO DIA ESTA SEDENDO UM POUCO E TEM RISCO DE DESLIZAMENTO NO LOCAL,FUNDAO,FUNDAO,"RUA VOTORANTIM, 93",Deslizamentos de Barreiras,2,-8.0098629,-34.8928541,google maps api,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa
8037424016,2016-06-20,19:31,"o usuario informa que a barreira da rua tinha 7 metros de distancia da sua casa e atualmente está com apenas 2 metros de distancia aproximadamente.favor verificar com urgencia, o mesmo informa que a barreira foi deslizando cada vez mais durante os periodos de chuvas.",VARZEA,UR 07,RUA EXP  ANTONIO ROMANO,Deslizamentos de Barreiras,2,-8.033024,-34.9760284,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8075042919,2019-06-13,17:45,"O USUARIO SOLICITA A VISTORIA NA BARREIRA, O MESMO COMUNICA QUE APARECEU UMA FENDA.O SOLICITANTE PEDE TAMBEM A COLOCAÇÃO DE LONAS.FAVOR VERIFICAR.",DOIS UNIDOS,DOIS UNIDOS,"RUA   VERTENTES DO LERIO, N 27B",Deslizamentos de Barreiras,2,-7.9968683,-34.9203376,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8063859522,2022-06-07,16:51,A MESMA A INFORMA QUE A BARREIRA ACABOU DE DESLIZAR E ATINGIU A LATERAL DA CASA,COHAB,VILA DO MILAGRES,RUA ALTO DA CACHOEIRA N. 42,Deslizamentos de Barreiras,2,-8.0578381,-34.8828969,google maps api,URBANO,0 a 20m,0 a 5º,0 a 10%,Baixa
8032175216,2016-06-03,08:39,"USUÁRIO SOLICITA VISTORIA EM BARREIRA COM URGÊNCIA, POIS HOUVE DESLIZAMENTO E EXISTE UM BURACO QUE JÁ ESTÁ PREJUDICANDO AS CASAS PRÓXIMAS (CORRER DE QUARTO), APRESENTANDO RACHADURAS NAS PAREDES DAS CASAS.",VARZEA,UR 07,AV. AFONSO OLINDENSE N. 160,Deslizamentos de Barreiras,2,-8.032606699999999,-34.9558563,google maps api,A2,0 a 20m,0 a 5º,0 a 10%,Baixa
8047173519,2019-04-25,08:58,SOLICITA VISTORIA NA BARREIRA QUE FICA POR TRÁS DA SUA RESIDENCIA TODAS AS VEZES QUE CHOVE ESCORRE PEDAÇOS DE BARRO AOS POUCOS E FORA O QUE JÁ ESTA COLADO AO MURO DE SUA RESIDENCIAS E NA PORTA DE SUA CASA COM ISSO SOLICITA QUE SEJA VISTORIADO POIS ESTA COM MEDO QUE ESSA BARREIRA VENHA A DESABAR FAVOR VERIFICAR A MESMA SOLICITA URGÊNCIA,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA UMUARAMA N 03A,Deslizamentos de Barreiras,2,-8.012711699999999,-34.9086848,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8029942616,2016-05-27,11:06,USUARIO SOLICITA REPOSIÇÃO DE UMA LONA PLASTICA POIS A ANTERIOR ESTA RASGADA E SOLICITA URGENCIA,VARZEA,UR 07,"RUA RIO JAMUNDA, 08",Deslizamentos de Barreiras,2,-8.036546699999999,-34.9728172,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8078951019,2019-06-20,11:24,"usuária informa que tem uma água que esta escorrendo pela barreira ,pede urgência da equipe antes que aconteça que a barreira deslize",DOIS UNIDOS,ALTO DO MARACANA,rua JOAO CAVALCANTE PETRIBU n 60 a,Deslizamentos de Barreiras,2,-7.991239,-34.916857,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8024341416,2016-05-10,20:55,"O USUARIO INFORMA QUE ESTA SENDO FEITO UMA CONSTRUÇÃO IRREGULAR NA ARÉA DE MORRO PERTO DE SUA CASA,PODENDO A BARREIRA DESLIZAR JUNTO COM A CONTRUÇÃO EM CIMA DE SUA RESIDENCIA.FAVOR VERIFICAR COM URGENCIA.O MESMO PEDE TAMBEM UMA COLOCAÇÃO DE LONAS.",VARZEA,JD. TERESOPOLIS,RUA DOUTOR POLONIO CARNEIRO DA SILVA,Deslizamentos de Barreiras,2,-8.0483995,-34.9590902,google maps api,A2,0 a 20m,0 a 5º,0 a 10%,Baixa
8046815521,2021-05-24,09:34,"USUÁRIA SOLICITA VISTORIA E PARCERIA PARA CONSTRUÇÃO DA BARREIRA, QUE ESTÁ APRESENTANDO RISCO DEVIDO A DESLIZAMENTO.",IBURA,LAGOA ENCANTADA,"RUA SANTA JOANA, N 992",Deslizamentos de Barreiras,2,-8.1279713,-34.9514974,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
