processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,confirmado,latitude,longitude,cond,em_recife,rain_hour,rain_day,altitude,ground_type,danger_level
8038355020,2020-04-16 14:31:00,14:31,USUÁRIA INFORMA QUE O VIZINHO ESTÁ REALIZANDO UMA CONSTRUÇÃO IRREGULAR NO PRÉDIO QUE ESTÁ ABALANDO A ESTRUTURA,AFOGADOS,AFOGADOS,RUA FRANCISCO PORFIRIO,Imoveis com Danos/Risco,0,-8.0791593,-34.9116472,False,1,0.0,25.0,6.0,URBANO,Baixa
8150647619,2019-12-19 09:38:00,09:38,usuaria informa que ao lado da escola existi um casa que esta abandonada ha 10 anos e agora esta acontecendo uns estralos e ontem pela tarde houve um queda do telhado todo e as paredes estão rachadas.,AFOGADOS,AFOGADOS,RUA DR  ADELINO n 289,Imoveis com Danos/Risco,0,-8.0757933,-34.9099321,False,1,0.0,2.0,9.0,URBANO,Baixa
8095738919,2019-08-02 13:08:00,13:08,USUÁRIO SOLICITA VISTORIA DE SUA RESIDENCIA QUE ESTÁ APRESENTANDO RACHADURAS.,AFOGADOS,AFOGADOS,"RUA BARÃO DE JAPARANÃ, N 23",Imoveis com Danos/Risco,0,-8.0845591,-34.9167877,False,1,0.0,-1.0,7.0,URBANO,Baixa
8083201519,2019-07-03 12:30:00,12:30,USUÁRIA SOLICITA UMA VISTORIA NA RESIDENCIA AO LADO DA SUA POIS ACREDITA QUE A ESCADA FEITA POSSA PREJUDICAR E CAUSAR RISCOS. POR FAVOR VERIFICAR.,AFOGADOS,AFOGADOS,"RUA SANTO  CRISTO, N 406",Imoveis com Danos/Risco,0,-8.0820522,-34.9134524,False,1,,,7.0,URBANO,Baixa
8089930919,2019-07-23 11:32:00,11:32,USUÁRIO INFORMA QUE A ÁRVORE ESTÁ TOMBANDO E IRÁ CAIR SOBRE A ESCOLA.ÁRVORE ESTÁ PODRE E PODE CAIR A QUALQUER MOMENTO.OFÍCIO ENVIADO PARA O CORPO DE BOMBEIROS / 01/19.,AFOGADOS,AFOGADOS,"RUA JOSÉ MIRANDA, 156",Arvores em Risco,0,-8.074958,-34.9102016,False,1,0.2,39.0,5.0,URBANO,Baixa
8089930919,2019-07-23 11:32:00,11:32,USUÁRIO INFORMA QUE A ÁRVORE ESTÁ TOMBANDO E IRÁ CAIR SOBRE A ESCOLA.ÁRVORE ESTÁ PODRE E PODE CAIR A QUALQUER MOMENTO.OFÍCIO ENVIADO PARA O CORPO DE BOMBEIROS / 01/19.,AFOGADOS,AFOGADOS,"RUA JOSÉ MIRANDA, 156",Imoveis com Danos/Risco,0,-8.074958,-34.9102016,False,1,0.2,39.0,5.0,URBANO,Baixa
8074994619,2019-06-13 17:08:00,17:08,usuária informa que o canal são pedro transbordou e alagou as casas.,AFOGADOS,AFOGADOS,rua dirceu borges,Transbordamentos de Canais,0,-8.0817744,-34.921281,False,1,19.2,153.0,7.0,HP,Baixa
8071861519,2019-06-06 16:04:00,16:04,"USUÁRIA SOLICITA VISTORIA ,INFORMA QUE O VIZINHO COLOCOU UMAS GRADES NA PAREDE QUE  ESTÃO MUITO PESADAS E FORÇANDO A PAREDE DE SUA RESIDENCIA OFERECENDO RISCO DE DESABAMENTO. PEDE URGÊNCIA .",AFOGADOS,AFOGADOS,"RUA ITATIUBA , N 51",Imoveis com Danos/Risco,0,-8.0776229,-34.9085457,False,1,0.0,2.0,7.0,URBANO,Baixa
8071695819,2019-06-06 12:56:00,12:56,"USUÁRIA SOLICITA UMA VISTORIA DE UM TERRENO , INFORMA QUE  AS PAREDES AO REDOR ESTÃO COM RISCO DE DESABAMENTO E OFERECENDO RISCO PARA AS RESIDENCIAS VIZINHAS.",AFOGADOS,AFOGADOS,"RUA ITATIUBA , N 51, 47",Imoveis com Danos/Risco,0,-8.0774136,-34.908727,False,1,0.0,2.0,7.0,URBANO,Baixa
8069515619,2019-06-03 19:58:00,19:58,"o usuario informa que esta havendo incendio no imovel da rua,favor verificar com urgencia.o mesmo pede auxilio da defesa civil.contt carla: 86737980",AFOGADOS,AFOGADOS,"RUA   BREJO DA MADRE DE DEUS, N 100",Incendios,0,-8.0648139,-34.9101574,False,1,0.0,0.0,7.0,URBANO,Baixa
8064565519,2019-05-25 18:01:00,18:01,"o usuario informa que o predio com 1 andar da rua está com rachaduras, infiltrações e a fachada danificada,favor verificar.o mesmo pede a vistoria do imovel.",AFOGADOS,AFOGADOS,"RUA   MOTOCOLOMBO, N 93",Imoveis com Danos/Risco,0,-8.081048,-34.9059643,False,1,,,7.0,URBANO,Baixa
8050034219,2019-05-02 10:39:00,10:39,"SOLICITA QUE SEJA FEITO VISTORIA EM SUA RESIDENCIA ONDE SÃO VARIAS CASAS DE ALUGUEL ,POIS  HA RACHADURA NO MURO DE ENTRADA DO PORTÃO NO QUARTO DOS FUNDOS E NA AREIA DE SERVIÇO AS PAREDES ESTÃO ÚMIDAS E SALIÊNCIA NO PISO E POR FORA DAS CADAS HÁ ALGUMAS VIGAS COM OS FERROS EXPOSTOS..",AFOGADOS,AFOGADOS,RUA APRÍGIO ALVES N 23,Imoveis com Danos/Risco,0,-8.0830176,-34.9108471,False,1,0.0,0.0,6.0,URBANO,Baixa
8060250019,2019-05-22 18:43:00,18:43,Soldado do corpo de bombeiros informa que o prédio desabou totalmente . na localidade ja tem óbitos confirmados e alguns estão nos escombros,AFOGADOS,AFOGADOS,"Rua da paz, sn",Desabamento Total Imoveis,0,-8.079779,-34.9047859,False,1,0.0,0.0,7.0,URBANO,Baixa
8045925019,2019-04-23 10:10:00,10:10,SR. SOLICITA A VISTORIA NA SUA CASA POIS A LAJEM DO VIZINHO ESTA ESCORADA COM VIGAS QUE SE DER UMA CHUVA PODE VIM A CAIR E ATINGIR SUA RESIDENCIA,AFOGADOS,AFOGADOS,RUA FIRMINO DE FIGUEIREDO N 186A,Desabamento Parcial Imoveis,0,-8.0747126,-34.9062563,False,1,0.0,19.0,6.0,URBANO,Baixa
8012302319,2019-02-01 16:54:00,16:54,"CORPO DE BOMBEIROS SOLICITA PRESENÇA DA EQUIPE DA DEFESA CIVIL, HOUVE UM INCÊNDIO NA  RESIDENCIA.",AFOGADOS,AFOGADOS,JOSÉ MIRANDA N 174,Incendios,0,-8.0756381,-34.9103635,False,1,0.0,1.0,9.0,URBANO,Baixa
8015390019,2019-02-07 16:25:00,16:25,"usuária informa que por conta das chuvas a casa esta com a estrutura com danos e gerando infiltrações e riscos de desabamento. a mesma informa que partes do imóvel, como cozinha e sala estão com esses danos",AFOGADOS,AFOGADOS,"rua luiz figueiroa , n 304",Imoveis com Danos/Risco,0,-8.0756806,-34.9171009,False,1,0.0,0.0,9.0,HP,Baixa
8016867519,2019-02-12 09:36:00,09:36,"POPULARES DERRUBARAM UMA PAREDE DA CASA QUE JA TINHA E AGORA ESTAO COLOCANDO LAJE, ESSA CASA FICA EM FRENTE A OFICINA 1848. A USUARIA INFORMA QUE TEM MEDO DE VIR A DESABAR SOBRE SUA CASA",AFOGADOS,AFOGADOS,"ESTRADA DOS REMEDIOS,1845",Imoveis com Danos/Risco,0,-8.0789699,-34.9068294,False,1,0.0,-1.0,6.0,URBANO,Baixa
8018812319,2019-02-15 09:59:00,09:59,INFORMA QUE VIZINHA MORA EM CASA FEITA DE MADEIRAS E PLANTAS. ESTA COM RISCO DE CAIR EM CIMA DELA OU DE MORADORES VIZINHO. NAO EXISTE CONDICOES DE MORADIA NO LOCAL DEVIDA AO ESTADO DA MORADIA COMO DO TERRENO. HA BASTANTE LIXO TAMBEM NO LOCAL. JA FOI FEITO VARIAS DENUNCIAS E NINGUEM FOI NO LOCAL. VIZINHA E UMA IDOSA,AFOGADOS,AFOGADOS,RUA TURIACU    288,Imoveis com Danos/Risco,0,-8.0822807,-34.9132378,False,1,,,7.0,URBANO,Baixa
8009245219,2019-01-28 11:41:00,11:41,Usuário solicita Vistoria em imóvel que alagou o quintal e agua na rua estar na altura da cintura,AFOGADOS,AFOGADOS,Rua Ernesto Cavalcanti,Imoveis Alagados,0,-8.074347,-34.9117383,False,1,0.2,16.0,7.0,HP,Baixa
8072152018,2018-06-06 14:33:00,14:33,"USUÁRIO AFIRMA QUE A LAJE DA CASA DELE , APRESENTOU RACHADURAS COM RISCO DE CAIR .",AFOGADOS,AFOGADOS,RUA DA LUTA N  55,Imoveis com Danos/Risco,0,-8.0845569,-34.9159036,False,1,0.0,0.0,3.0,URBANO,Baixa
8081368118,2018-06-26 10:55:00,10:55,"O USUARIO QUE SOLICITA VISTORIA NO TELHADO DO BLOCO MATUTAS DE SAO JOSE, POIS ESTÁ SOUTO OS TELHADOS.O MESMO PEDE A AJUDA DO SEDEC.",AFOGADOS,AFOGADOS,"RUA   CABEDELO, N 60",Imoveis com Danos/Risco,0,-8.0761379,-34.9109265,False,1,0.0,1.0,7.0,URBANO,Baixa
8082880818,2018-06-29 09:56:00,09:56,"USUÁRIO INFORMA QUE ACABOU DE SAIR DA DEFESA CIVIL E GEISE DISSE QUE TERIA QUE LIGAR PARA SOLICITAR AQUI NA CENTRAL, UMA CONSTRUÇÃO IRREGULAR EM ÁREA PLANA COM BASTANTE RISCO E CASAS AO LADO. FAVOR VERIFICAR.",AFOGADOS,AFOGADOS,RUA MARIA JOSE DE LIMA N 42 44,Imoveis com Danos/Risco,0,-8.0680203,-34.9139607,False,1,4.8,8.0,9.0,HP,Baixa
8059952618,2018-05-08 11:02:00,11:02,"DESEJA DENUNCIAR PRÉDIO COM RACHADURAS NAS PAREDES ,INFILTRAÇÃO ,O PISO ESTA QUASE INEXISTENTE .TRABALHAM COM ELETRICIDADE .ESSE PRÉDIO JÁ FOI  INTERDITADO POR ENGENHEIRO POREM CONTINUA FUNCIONANDO EM SITUAÇÃO DE RISCO .",AFOGADOS,AFOGADOS,RUA SÃO MIGUEL 485,Imoveis com Danos/Risco,0,-8.0804125,-34.9110539,False,1,0.0,0.0,8.0,URBANO,Baixa
8058623918,2018-05-04 13:59:00,13:59,"USUÁRIA SOLICITA VISTORIA NO IMÓVEL , POIS APRESENTA RACHADURAS NAS VIGAS E ESCUTOU ESTALOS.",AFOGADOS,AFOGADOS,RUA VINTE E UM DE ABRIL,Imoveis com Danos/Risco,0,-8.077561,-34.90769,False,1,0.0,-1.0,6.0,URBANO,Baixa
8044511921,2021-05-16 16:10:00,16:10,"USUÁRIO SOLICITA UMA VISTORIA, ELE INFORMA QUE ALGUMAS PASTILHAS DO EDIFÍCIO ESTÃO CAINDO NA RUA E SOLICITA UMA VISTORIA.",AFLITOS,AFLITOS,AMAPÁ N 51,Imoveis com Danos/Risco,0,-8.0397788,-34.8938735,False,1,0.1,1.0,19.0,URBANO,Baixa
8044307221,2021-05-14 18:25:00,18:25,"USUÁRIA SOLICITA UMA VISTORIA, ELA INFORMA QUE DEVIDO AS ULTIMAS CHUVAS A GARAGEM DO PRÉDIO ALAGOU, ELA INFORMA QUE A ÁGUA CHEGOU NOS ELEVADORES , DEIXANDO ASSIM OS MORADORES ILHADOS, SOLICITA UMA VISTORIA.",AFLITOS,AFLITOS,AVENIDA CONSELHEIRO ROSA E SILVA N295,Imoveis Alagados,0,-8.0416438,-34.8980743,False,1,0.8,19.9,13.0,URBANO,Baixa
8058937321,2021-07-05 15:24:00,15:24,USUÁRIO INFORMA QUE PREDIO ESTA COM RACHADURAS E FERRAGENS EXPOSTAS.,AFLITOS,AFLITOS,AV ROSA E SILVA N 1286,Imoveis com Danos/Risco,0,-8.0416438,-34.8980743,False,1,0.1,1.9,13.0,URBANO,Baixa
8009541022,2022-01-31 16:03:00,16:03,"USUÁRIO SOLICITA VISTORIA DE UM EDIFÍCIO , INFORMA QUE ESTÃO MUDANDO A FAIXADA DE FORMA IRREGULAR, COLOCANDO EM RISCO A VIDA DAS PESSOAS QUE PASSAM NO LOCAL/ MORADORES DA COBERTURA COLOCARAM AR/CONDICIONADO QUE PODEM CAIR, AS PEDRAS DA FAIXADA ESTÃO CAINDO E O CONDOMÍNIO NÃO ESTÁ TOMANDO AS PROVIDÊNCIAS CABÍVEIS.",AFLITOS,AFLITOS,"RUA LUIZ RODOLFO DE ARAÚJO, N 81",Imoveis com Danos/Risco,0,-8.0388002,-34.8982087,False,1,0.1,3.3,12.0,URBANO,Baixa
8021539222,2022-03-06 20:41:00,20:41,USUÁRIA INFORMA QUE A MARQUISE DO LOCAL ESTA COM DANOS E COM UMA POSSÍVEL QUEDA!,AFLITOS,AFLITOS,"JOÃO DE BARROS N, 02",Imoveis com Danos/Risco,0,-8.0384971,-34.891981,False,1,0.0,7.2,10.0,URBANO,Baixa
8016703015,2015-06-09 08:14:00,08:14,USUÁRIA SOLICITA VISTORIA NO MURO DE ARRIMO QUE ESTÁ SOLTO COM RISCO DE DESLIZAMENTO. URGENTE.,ALTO JOSE DO PINHO,ALTO JOSE DO PINHO,RUA ESTRELIANA  N. 89,Muro com Danos,0,-8.0212968,-34.9081116,False,1,0.4,3.0,44.0,URBANO,Média
8044785019,2019-04-17 13:20:00,13:20,"Usuário solicita  colocar lona, ocorreu um deslizamento essa semana e o mesmo esta com medo que aconteça novamente e caia em sua casa.",VARZEA,UR 07,Rua são vicente de paula,Deslizamentos de Barreiras,1,-8.0332034,-34.9795179,False,1,0.0,6.0,83.0,PV1,Baixa
8077330119,2019-06-17 18:51:00,18:51,"A USUARIA INFORMA QUE UM PREDIO DE 3 ANDARES PILOTIS ESTÁ APRESENTANDO RACHADURAS E INFILTRAÇÕES,FAVOR VERIFICAR COM URGENCIA.",AFLITOS,AFLITOS,"RUA   MANUEL DE CARVALHO, N 179",Imoveis com Danos/Risco,0,-8.0407928,-34.8958047,False,1,0.0,61.0,19.0,URBANO,Baixa
8112538919,2019-09-17 16:36:00,16:36,"USUÁRIO SOLICITA VISTORIA, INFORMA QUE SUA RESIDENCIA  ESTÁ APRESENTANDO RACHADURAS , POR CAUSA DE UMA OBRA QUE ESTÁ TENDO PRÓXIMO.",AFLITOS,AFLITOS,"AV SANTOS DUMONT , N 290",Imoveis com Danos/Risco,0,-8.0386108,-34.8987411,False,1,1.4,7.0,12.0,URBANO,Baixa
8146604419,2019-12-10 08:23:00,08:23,"USUÁRIO INFORMA QUE O SÍNDICO ESTÁ REALIZANDO UMA OBRA IRREGULAR EM SEU PRÉDIO, ""SEM ESCORAMENTO"", COLOCANDO A ESTRUTURA DO MESMO EM RISCO. FAVOR VERIFICAR",AFLITOS,AFLITOS,"RUA CARNEIRO VILELA, 343",Imoveis com Danos/Risco,0,-8.0385466,-34.8967128,False,1,0.0,1.0,16.0,URBANO,Baixa
8146602119,2019-12-10 08:23:00,08:23,"USUÁRIO INFORMA QUE O SÍNDICO ESTÁ REALIZANDO UMA OBRA IRREGULAR EM SEU PRÉDIO, ""SEM ESCORAMENTO"", COLOCANDO A ESTRUTURA DO MESMO EM RISCO. FAVOR VERIFICAR",AFLITOS,AFLITOS,"RUA CARNEIRO VILELA, 343",Imoveis com Danos/Risco,0,-8.0385466,-34.8967128,False,1,0.0,1.0,16.0,URBANO,Baixa
8082934220,2020-11-25 15:41:00,15:41,"USUÁRIO SOLICITA VISTORIA NO PRÉDIO, INFORMA QUE ESTÃO FAZENDO OBRAS SEM ACOMPANHAMENTO DEVIDO , PONDO EM RISCO A ESTRUTURA E O IMÓVEL JÁ APRESENTA RACHADURAS .",AFLITOS,AFLITOS,"RUA DA ANGUSTURA , N 84",Imoveis com Danos/Risco,0,-8.0420189,-34.8972451,False,1,0.0,2.0,16.0,URBANO,Baixa
8028329521,2021-04-01 09:14:00,09:14,"SOLICITA VISTORIA EM CONSTRUÇÃO QUE AMEAÇA CAIR SOBRE IMÓVEIS PRÓXIMOS, INFORMA QUE PILASTRAS E PAREDES CONSTRUÍDAS RECENTEMENTE JÁ CHEGARAM A CAIR E FORAM LEVANTADAS NOVAMENTE.",AFLITOS,AFLITOS,RUA TEIXEIRA PINTO,Imoveis com Danos/Risco,0,-8.0406777,-34.8986361,False,1,0.0,7.0,13.0,URBANO,Baixa
8038296221,2021-04-30 09:46:00,09:46,USUÁRIA INFORMA QUE APARECERAM VARIAS RACHADURAS NO CHÃO DO TERIO DA PROCURADORIA.,AFLITOS,AFLITOS,AV CONSELHEIRO PORTELA N 531,Imoveis com Danos/Risco,0,-8.0397371,-34.892277,False,1,8.6,27.0,12.0,URBANO,Baixa
8082318020,2020-11-24 09:17:00,09:17,"EDF COM PILOTIS COM VÁRIAS RACHADURAS EM QUE É POSSÍVEL COLOCAR A MÃO DENTRO, BEIRAIS QUEBRANDO E CAIXA D'ÁGUA AMEAÇANDO CAIR. USUÁRIA INFORMA TAMBÉM QUE UM MORADOR ESCUTOU UM ESTRONDO E INFORMOU A SOLICITANTE.",AFLITOS,AFLITOS,"AV SANTOS DUMONT, 400",Imoveis com Danos/Risco,0,-8.0376589,-34.8983145,False,1,0.2,5.0,12.0,URBANO,Baixa
8002338016,2016-01-21 07:50:00,07:50,usuario solicita de uma lona na barreira,IBURA,UR 03,RUA TENENTE  OLDEGARDO SAPUCAIA n 45 a,Deslizamentos de Barreiras,1,-8.1114596,-34.9496441,False,1,0.0,7.0,66.0,LVd2,Média
8022630717,2017-03-17 19:34:00,19:34,"USUÁRIO SOLICITA VISTORIA NO EDIFÍCIO MARTA, POIS O TETO DO QUARTO DESABOU, QUE FICA NO PRIMEIRO ANDAR NO 101.",CASA AMARELA,CASA AMARELA,RUA DA HARMONIA 518,Imoveis com Danos/Risco,0,-8.0282085,-34.9143333,False,1,0.0,-1.0,17.0,URBANO,Baixa
8054321622,2022-05-26 12:15:00,12:15,USUARIO INFORMA QUE A BARREIRA DE MEDIO PORTE DESLIZOU E ATINGIU O MURO E FICOU ENCOSTADO COM O MURO DA CASA,VARZEA,UR 07,RUA BRASUELA N.46,Deslizamentos de Barreiras,1,-8.0392063,-34.9785014,False,1,0.1,8.2,51.0,PV1,Baixa
8069259022,2022-06-17 13:29:00,13:29,SOLICITA VISTORIA EM SUA RESIDÊNCIA INUNDADA DEVIDO AS ULTIMAS CHUVAS. E DERRUBOU O MURO AO LADO DE SUA CASA.,COQUEIRAL,COQUEIRAL,RUA GUANABARA 350 CASA 4,Imoveis Alagados,0,-8.0878287,-34.9682585,False,1,0.2,9.8,14.0,PV1,Média
8004369016,2016-02-03 09:57:00,09:57,usuaria informa que estao construindo uma casa em cima da barreira,IBURA,UR 12,RUA   IBIAPORA n 07,Imoveis com Danos/Risco,0,-8.1239234,-34.9563002,False,1,,,65.0,LVd2,Média
8061852518,2018-05-11 10:19:00,10:19,a usuaria solicita a vistoria e a colocação de lonas na barreira.a mesma informa que ja caiu um parte da barreira.,IBURA,TRES CARNEIROS BAIXO,"RUA   SERRA BRANCA, 38a",Deslizamentos de Barreiras,1,-8.1192735,-34.9631247,False,1,0.0,21.0,68.0,PV1,
8034468520,2020-03-18 09:02:00,09:02,AS FERRAGENS DA CASA ESTAO SE ABRINDO E TODAS ENFERRUJADAS  E AS COLUNAS O REBOCO TODO RACHADO E APOS O PEDREIRO TIRAR O REBOCO AI FICOU TUDO EXPOSTA. E COM RISCO.,IBURA,UR 05,RUA EDITE QUEIROZ N 96,Imoveis com Danos/Risco,0,-8.1316276,-34.9500214,False,1,0.0,0.0,32.0,LVd2,Baixa
8059721418,2018-05-08 08:06:00,08:06,"USUÁRIO INFORMA QUE UM MORADOR LOCAL ESTÁ REALIZANDO CONSTRUÇÃO IRREGULAR QUE ESTARIA COLOCANDO EM RISCO A RESIDÊNCIA DO SOLICITANTE.OBS: ESSA PESSOA JÁ FOI NOTIFICADA PELA DEFESA CIVIL, PAROU A CONSTRUÇÃO MAS COMEÇOU NOVAMENTE A OBRA NO MURO.",ALTO JOSE DO PINHO,ALTO JOSE DO PINHO,"RUA BAGUARI, 82",Muro com Danos,0,-8.0226886,-34.9034083,False,1,0.0,0.0,11.0,URBANO,Média
8051789918,2018-04-22 21:50:00,21:50,"USUÁRIA INFORMA QUE A BARREIRA CAIU, FICOU PRÓXIMO DA CASA. A MESMA INFORMA QUE O QUE ESTÁ EM RISCO SÃO AS ÁRVORES QUE ESTÃO NA BARREIRA , GERANDO TRANSTORNOS. FAVOR VERIFICAR",NOVA DESCOBERTA,CGO. DA AREIA,"AVENIDA JOSELIA, 52",Arvores em Risco,0,-8.004216,-34.9280182,False,1,0.0,-1.0,63.0,LVd4,Alta
8063171521,2021-07-20 10:37:00,10:37,USUÁRIO INFORMA QUE O PRÉDIO ESTA COM RACHADURAS A MESMA INFORMA QUE UMA PARTE DA LAJE CAIU . ESTA TENDO BASTANTE RACHADURAS NO LOCAL COM FERRAGEM EXPOSTAS. PRECISA DE UMA EQUIPE NO LOCAL,ENGENHO DO MEIO,ENGENHO DO MEIO,RUA COSTA SEPULVEDA N 447,Imoveis com Danos/Risco,0,-8.0536327,-34.9435333,False,1,0.0,-1.0,10.0,A2,Baixa
8076542917,2017-08-22 15:49:00,15:49,"USUÁRIO INFORMA QUE ESTÁ ESCORRENDO ÁGUA PELA BARREIRA (ÁGUA DA CANALETA DA ESCADARIA), CORRENDO RISCO DE DESABAMENTO. EXISTEM CASAS PRÓXIMAS QUE PODEM SER AFETADAS. FAVOR VERIFICAR COM URGÊNCIA.",VASCO DA GAMA,VISGUEIRO,"RUA VASCO DA GAMA, N 1676",Deslizamentos de Barreiras,1,-8.0207332,-34.9217363,False,1,,,,A2,Baixa
8123600418,2018-10-05 10:31:00,10:31,USUÁRIA INFORMA QUE TEM UM PE DE MANGA DE GRANDE PORTE CHEIA DE CUPIM COM RICO DE QUEDAS PARA A CASA DE DUAS PESSOAS. FAVOR VERIFICAR A URGENCIA.,IBURA,UR 01,RUA XAPURI N 24,Arvores em Risco,0,-8.1196772,-34.9487617,False,1,0.0,0.0,74.0,LVd2,Média
8091036019,2019-07-24 12:16:00,12:16,DESEJA VISTORIA BARREIRA DESLIZOU E DERRUBOU MURO E ESTA BEM PERTO DA BASE DA CASA,NOVA DESCOBERTA,CGO. DO JOAQUIM,SUBIDA DO FIORINE 40,Imoveis com Danos/Risco,0,-7.9992462,-34.9329646,False,1,2.2,84.0,43.0,LVd4,Baixa
8017668116,2016-04-16 13:06:00,13:06,"USUÁRIA SOLICITA UMA VISTORIA EM SUA CASA, POIS A MESMA ESTA ALAGADA. URGENTE. A MESMA NÃO PODE FICAR NO LOCAL.",CAXANGA,CAXANGA,"RUA DR ROMERO MARQUES, N 16.",Imoveis Alagados,0,-8.0271425,-34.954313,False,1,0.4,107.0,18.0,A2,Baixa
8070821317,2017-08-04 09:52:00,09:52,USUÁRIO INFORMA QUE NO CONDOMÍNIO ONDE MORA ESTA COM 3 APARTAMENTOS DO LADO DIREITO COM VAZAMENTO POR DENTRO DAS PAREDES E ESTA COM VARIAS RACHADURAS E NO LADO DE FORA DO PRÉDIO ESTA COM UMA RACHADURA ENORME DE UM LUGAR PRO OUTRO FAVOR VERIFICAR O MAIS BREVE POSSÍVEL,IPUTINGA,IPUTINGA,RUA ANTONIO CARLOS RIBEIRO DE ANDRADE N63 APTO 201,Imoveis com Danos/Risco,0,-8.0398236,-34.9373458,False,1,0.0,-1.0,11.0,URBANO,Baixa
8011903916,2016-03-18 12:06:00,12:06,USUÁRIA SOLICITA COLOCAÇÃO DE LONA COM URGÊNCIA POIS BARREIRA ESTÁ COM DESLIZAMENTO LEVE DEVIDO AS ÚLTIMAS CHUVAS.,NOVA DESCOBERTA,CGO. DO JOAQUIM,RUA SUBIDA PIRIORINE N. 63,Deslizamentos de Barreiras,1,-7.9992462,-34.9329646,False,1,0.0,7.0,43.0,LVd4,Baixa
8059091922,2022-05-31 16:51:00,16:51,SOLICITA VISTORIA EM BARREIRA QUE DESLIZOU A PONTO DE QUASE ATINGIR A CASA. BARREIRA COM RISCO DE DESABAR MAIS.,IBURA,UR 10,RUA ALTO HERVAL NOVO 57,Deslizamentos de Barreiras,1,-8.1376897,-34.95393141616074,False,1,1.2,21.1,52.0,A2,Média
8079787919,2019-06-25 10:45:00,10:45,SR. SOLICITA A PODA DE ARVORES QUE ESTÃO NA BARREIRA,NOVA DESCOBERTA,CGO. DO ARCANJO,RUA BARÃO DA CAMAQUÃ N 5822,Arvores em Risco,0,-8.0055139,-34.9251502,False,1,0.0,3.0,63.0,LVd4,Média
8085249519,2019-07-09 10:02:00,10:02,USUÁRIO INFORMA QUE SUA BARREIRA DESLIZOU ABAIXO DA SUA RESIDÊNCIA  DEIXANDO A SUA CASA E UM CAJAZEIRO EM GRANDE RISCO.,DOIS IRMAOS,CGO. DA FORTUNA,"SEGUNDA TRAVESSA JOÃO LIMOEIRO, 56",Deslizamentos de Barreiras,1,-8.0099803,-34.9522506,False,1,0.0,5.0,28.0,A2,Média
8064464422,2022-06-08 12:56:00,12:56,A MESMA INFORMA QUE A SUA RESIDENCIA ESTA COM MUITO CUPIM E MUITA INFILTRAÇAO E SOLICITA UMA VISTORIA,IPSEP,IPSEP,RUA HELIO BRANDAO N.599,Imoveis com Danos/Risco,0,-8.1095214,-34.9256376,False,1,0.0,0.1,8.0,HP,Baixa
8095693519,2019-08-02 12:08:00,12:08,usuária informa que o prédio tem rachaduras e estralos a mesma solicita vistoria,JD. SAO PAULO,JD. SAO PAULO,rua água anil n185 bloco 10,Desabamento Total de Obras de Contencao/Drenagem,0,-8.0662752,-34.9362607,False,1,0.0,-1.0,8.0,HP,Baixa
8052383817,2017-06-12 15:00:00,15:00,usuária informa que a barreira desabou e pegou parte de trás da sua casa e causou danos levels ao imóvel( na área deserviço) . a mesma solicita a vistoria na barreira e acolocação de lonas plásticas.,JORDAO,JORDAO BAIXO,Rua Ubirací,Imoveis com Danos/Risco,0,-8.1312646,-34.9374056,False,1,0.0,0.0,34.0,LVd2,Média
8035130621,2021-04-20 09:59:00,09:59,"USUÁRIO SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU",DOIS IRMAOS,CGO. DA FORTUNA,"RUA JOÃO LIMOEIRO, 147 A E B",Deslizamentos de Barreiras,1,-8.0188623,-34.9506962,False,1,0.0,5.0,6.0,A2,Baixa
8036218620,2020-03-28 11:31:00,11:31,"USUÁRIO SOLICITA COLOCAÇÃO DE LONA, NÃO PRECISA DE CAPINAÇÃO. PEDE TAMBÉM QUE SEJA FEITO O CORTE DE UMA ÁRVORE.",NOVA DESCOBERTA,ALTO DO RESERVATORIO,"RUA ALTO DO RESERVATÓRIO, 879",Arvores em Risco,0,-7.9966528,-34.9325665,False,1,0.2,9.0,72.0,LVd4,Média
8053777622,2022-05-25 17:11:00,17:11,USUÁRIO SOLICITA COLOCAÇÃO DE LONA EM BARREIRA DE MÉDIO/GRANDE PORTE.USUÁRIO INFORMA QUE AINDA TEM UMA ARVORE COM RISCO DE QUEDA.,NOVA DESCOBERTA,CGO. DO BOLEIRO,RUA PORTO VILMA N.47,Arvores em Risco,0,-8.0021763,-34.9332298,False,1,0.4,20.7,52.0,LVd4,Média
8001396716,2016-01-14 09:18:00,09:18,"EDF COM NECESSIDADE DE AVALIAÇÃO POIS ESTA COM INFILTRAÇÃO QUE É ANTIGA E COM RISCO EM UM APATARMENTO QUE A MORADORA FEZ UM PUXADINHO, INFORMA ASSIM DEMANDANTE",JD. SAO PAULO,JD. SAO PAULO,"RUA MARIA DO CARMO CATUNTA, 207 CONJ RESI. EL SALVADOR",Imoveis com Danos/Risco,0,-8.0662752,-34.9362607,False,1,0.0,3.0,8.0,HP,Baixa
